"zanpatu, zanpa, zanpatzen","1  du ad. dar una paliza, zurrar, golpear // 2  du ad. (G) pisar, aplastar; apretar, estrujar, prensar, oprimir"
zantar,"1 izond. (B) deforme, feo, -a, desagradable // 2 izond. (B) impuro, -a, deshonesto, -a, lascivo, -a, obsceno, -a"
zantarkeria,"lascivia, lujuria, deshonestidad, obscenidad"
zantzolari,iz. (B) persona que lanza gritos de alegría
zantzu,"1  iz. semejanza, traza, aire // 2  iz. vestigio, señal, indicio, pista, rastro; síntoma"
zapaburu,iz. (Zool.) renacuajo
zapadura,"iz. (batez ere Ipar.) pisada, apisonamiento, aplastamiento; opresión"
zapakin,"iz. (Z) orujo, hollejo de la uva"
zapaldi,"iz. (GN/Ipar.) aplastamiento, pisoteo; paliza"
"zapaldu, zapal(du), zapaltzen","1  du ad. pisar, pisotear, apisonar, aplastar // 2  du ad. prensar, apisonar // 3  du ad. oprimir, vejar"
zapaldura,"iz. pisada, aplastamiento; opresión"
zapalgailu,iz. apisonadora
zapalketa,"1 iz. pisoteo, aplastamiento // 2 iz. opresión, represión"
zapalkuntza,"1  iz. pisoteo, aplastamiento // 2  iz. opresión, represión"
"zaparrastatu, zaparrasta(tu), zaparrastatzen","du ad. embrollar, revolver"
zapart egin,"explotar, estallar, reventar(se)"
"zapartatu, zaparta, zapartatzen","da ad. (Ipar.) estallar, explotar, reventarse"
zapata estu,zapato prieto
zapata plataformadun,zapato de platafoma
zapatagile,"iz. zapatero, -a"
zapategi,Ik. zapata-denda
zapatu,iz. (Heg.) sábado ➥ larunbat
"zapatu, zapa, zapatzen","du ad. (GN/Ipar.) aplastar, pisar; prensar"
zapero,"1 iz. masa o revuelto de salvado que se da para comer a las aves y los cerdos // 2 iz. [jakiez mintzatuz, oso lodi eta itsatsia] mazacote; pegote"
"zaplada bi eman zizkion, txinpartak ikusaraztekoak",le dio dos sopapos y le hizo ver las estrellas
"zaplatu, zapla(tu), zaplatzen",dio ad. (GN) abofetear
zaplazteko,"iz. bofetada, torta, tortazo, guantazo"
zaplazteko ederra,"una buena bofetada, torta"
zapokeria,"intriga, conspiración, traición; fraude, engaño; juego sucio"
zapoketa,iz. (-n kasu-atzizkiaz) [jolasa] escondite
"zaporatu, zapora, zaporatzen","du ad. (zah.) saborear, paladear"
zapore,"1  iz. sabor; gustillo (col.) // 2  iz. (L) calor (sofocante) // 3  iz. (batez ere Ipar.) [lurraz aritzean] temple, buena disposición"
zaporedun,"adj. de sabor(es), con sabor"
zaporegabe,"izond. insípido, -a"
zaporetsu,"izond. sabroso, -a, sápido, -a"
zaputz egin,rehusar; repudiar
zaputzaldi,iz. momento de esquivez
zapuzkeria,"esquivez, desdén"
"zapuztu, zaputz/zapuztu, zapuzten","1  da ad. [norbait] amohinarse, enfadarse, incomodarse, ponerse de morros // 2  da ad. [lorea] marchitarse, arrugarse // 3  du ad. [hondatu] estropear, arruinar, fastidiar, escoñar, truncar // 4  du ad. [hegaztiak habia] aborrecer, abandonar // 5  du ad. abandonar, repudiar, dejar //  du ad. (B) golpear, zarandear, vapulear [a alguien por el pescuezo]"
"zarabandatu, zarabanda(tu), zarabandatzen","da/du ad. balancearse; mecerse, bambolearse, columpiarse"
zaragardun,"adj. sarnoso, -a"
zaragartsu,"izond. sarnoso, -a"
"zarakartu, zarakar, zarakartzen",da ad. encostrarse
"zaramatikatu, zaramatika, zaramatikatzen","du ad. desordenar, desbarajustar, revolver, mezclar, enredar"
zarata,"iz. ruido, barullo, algarabía"
zarata egin,"1 hacer ruido; armar/meter bulla, armar jaleo // 2 (B) reñir; echar la bronca"
zaratatsu,"1 izond. ruidoso, -a // 2 izond. bullicioso, -a, alborotador, -a, bullanguero, -a"
"zarbaildu, zarbail(du), zarbailtzen","da ad. estropearse, deteriorarse, gastarse, debilitarse"
zarbatsu,"izond. frondoso, -a, que tiene muchas hojas"
"zardaitu, zardai(tu), zardaitzen","da ad. volverse esbelto, -a"
zaregile,"iz. (Ipar.) cestero, -a, canastero, -a"
"zargaldu, zargal, zargaltzen",1  da/du ad. envejecer(se) // 2  da/du ad. adelgazar(se); demacrar(se)
zarpail,"1  izond. basto, -a, ordinario, -a, rústico, -a; zafio, -a, grosero, -a // 2  izond. andrajoso, -a, harapiento, -a // 3  iz. harapo, andrajo"
"zarpaildu, zarpail(du), zarpailtzen","1  da/du ad. demacrar(se), consumir(se) // 2  da/du ad. volverse grosero, -a, volverse zafio, -a // 3  da/du ad. volverse andrajoso, -a"
zarpailkeria,iz. zafiedad
zarpailtsu,"izond. harapiento, -a, andrajoso, -a"
zarpatsu,"izond. harapiento, -a, andrajoso, -a"
zarpazikin,"izond. andrajoso, -a, harapiento, -a"
zarpiatu,iz. (Eraik.) enfoscado; raseo
"zarpiatu, zarpia, zarpiatzen",du ad. (Eraik.) enfoscar; rasear
"zarramazkatu, zarramazka(tu), zarramazkatzen","du ad. (batez ere B) arañar, rasguñar, rasgar"
"zarrastatu, zarrasta(tu), zarrastatzen","du ad. (GN/Ipar.) rasgar, desgarrar"
"zarrasteldu, zarrastel(du), zarrasteltzen","da/du ad. despilfarrar, derrochar"
zarrastelkeria,"despilfarro, derroche (con sentido peyorativo)"
"zarratatu, zarrata, zarratatzen","du ad. (G/GN) rasgar, desgarrar"
zart egin,"1 reventar, estallar, explotar // 2 romper, partir, quebrar, hender"
zartadura,"1 iz. torcedura, esguince, retorcimiento // 2 iz. raja, hendidura, grieta profunda, fisura // 3 iz. (Geol.) fractura"
zartagailu,"iz. (Ipar.) bomba, artefacto explosivo"
zartagin,sartén
zartagineko,comida que se hace en la sartén
"zartakatu, zartaka, zartakatzen","1  du ad. abofetear, dar manotadas // 2  du ad. [fruta-arbolak] varear"
zartako,"[kolpea] golpe; batacazo, cacharrazo, castañazo //  [zaplaztekoa] bofetada, sopapo, torta, tortazo, cachete"
zartakor,"iz. frágil, quebradizo, -a"
zartatu,"iz. hendidura, raja, grieta"
"zartatu, zarta, zartatzen","1  da ad. reventarse, estallar, explotar, explosionar // 2  da/du ad. hender(se), rajar(se), agrietar(se), cascar(se) // 4  du ad. golpear, pegar"
zatar,"iz. andrajo, harapo, estraza; [garbiketarako erabiltzen den oihal-zatia] trapo // 1 izond. (Heg.) feo, -a, desagradable // 2 izond. (Heg.) asqueroso, -a, cochino, -a, sucio, -a"
zatarkeria,"maldad, malicia, villanía; jugarreta; indecencia, inmoralidad // suciedad, porquería"
zatartegi,iz. trapería
"zatartu, zatar(tu), zatartzen","da/du ad. desfigurar(se), afear"
zati-zati egin,destrozar o partir algo por completo
"zatibanatu, zatibana, zatibanatzen","da/du ad. disgregar(se), dispersar(se), diseminar(se)"
zatidura,"1 iz. partición, división // 2 iz. [artikulu laburra] despiece // 3 iz. (Mat.) cociente"
zatiezin,indivisible; inseparable; impartible
zatigailu,"iz. (Teknol.) divisor, cabezal divisor"
zatigaitz,"izond. difícil de dividir, difícil de separar, difícil de partir"
zatikapen,1  iz. (Ekon.) (Zuz.) fraccionamiento // 2  iz. (Kim.) fraccionamiento
"zatikatu, zatika(tu), zatikatzen","1  du ad. (batez ere Ipar.) despedazar, descuartizar, desmenuzar, fragmentar // 2  du ad. [janaria] trinchar // 3  du ad. (Ekon.) fraccionar // 4  du ad. (Teknol.) dividir"
zatiketa,"1  iz. [zatikatzea, haustea] división, escisión; partición; fragmentación, fraccionamiento, desmembramiento; separación // 2  iz. [banatzea] reparto; distribución, partición // 3  iz. (Mat.) división"
zatiki laburtezin,(Mat.) fracción irreducible
zatikizun,iz. (Mat.) dividendo
zatiko arduraldi,dedicación parcial
zatikor,"izond. frágil, quebradizo, -a"
"zatitu, zati(tu), zatitzen","1  da/du ad. dividir(se), fraccionar(se), partir(se); separar(se); desmembrar(se), disgregar(se) // 2  du ad. partir, trocear; repartir // 3  du ad. despedazar; destrozar // 4  du ad. (Mat.) dividir, realizar una división"
zatozte,"venir, venid"
zaude,espera
zaunka egin,ladrar
zaunkalari,"izond. ladrador, -a"
"zaunkatu, zaunka(tu), zaunkatzen",du ad. ladrar
zaurgarri,"1  izond. lacerante, que hiere // 2  izond. vulnerable"
zaurgarritasun,iz. vulnerabilidad
zauri,herida
zauriezin,invulnerable
zaurigabe,"iz./izond. ileso, -a"
zauritsu,izond. lleno de heridas/llagas
zauritu,"herido, -a"
"zauritu, zauri(tu), zauritzen","herir(se); llagar // apenar, afligir"
"zauriztatu, zaurizta, zauriztatzen",da/du ad. (batez ere Ipar.) cubrir(se) de heridas/llagas
"zaurtu, zaurt, zaurtzen",da/du ad. (Ipar.) herir; golpear
zausk egin,"du ad. (Heg.) impresionar, causar impresión"
zauskada,"iz. (Heg.) emoción, conmoción, impresión, impacto"
zazpi ahalak egin,hacer todo lo posible
zazpidun,adj./iz. (Mus.) séptima
zazpigarren,"ord. séptimo, -a"
ze,"1  gald. (herr.) qué // 2  lok. (herr.) porque, pues, que"
zealdo,"1  iz. tambaleo; oscilación, vaivén; bandazo // 2  iz. vacilación, titubeo, duda"
zebadura,"iz. dominio, represión"
zebagaitz,"izond. (Ipar.) indómito, -a, indomable, insumiso, -a, difícil de domesticar"
"zedarritu, zedarri(tu), zedarritzen","1  du ad. (Ipar.) poner mojones, amojonar, limitar, acotar // 2  du ad. (hed.) establecer, colocar"
zedarriztapen,iz. delimitación
zede,"1  iz. linde, límite, marca"
"zedendu, zeden(du), zedentzen",da ad. apolillar(se); resultar afectado por el dermesto
zeelandaberritar,"adj./iz. neozelandés, -esa"
zehaketa,iz. (Kim.) afino
zehaldi,"iz. (Ipar.) paliza, vapuleo, tunda, zurra; manta, somanta"
zehapen,"iz. sanción, castigo"
zehar,a lo largo de
zehar-estilo; zeharkako estilo,(Hizkl.) estilo indirecto
zeharbide,"1 iz. camino desviado; camino transversal, travesía // 2 iz. atajo, sendero"
zeharbidezko itzulpen,traducción indirecta
zeharka,"1  adb. transversalmente, trasversalmente, de través, atravesado, -a; lateralmente, de costado, de lado, de canto, diagonalmente; en sesgo, al bies; [begiratu] de reojo, al/de soslayo // 2  adb. oblicuamente, haciendo eses, en zigzag; bordeando, faldeando // 3  adb. en batería // 4  adb. indirectamente, con rodeos // 5  adb. (Eraik.) a tizón, perpendicularmente"
zeharka begiratu,"mirar de reojo, mirar al/de soslayo, mirar de refilón"
zeharka ebaki,"cortar al bies, cortar en sesgo, cortar en diagonal; sesgar"
zeharka-meharka,"de costado, al sesgo; en zigzag, haciendo eses; dando rodeos"
zeharkaezin,infranqueable; impenetrable
zeharkagarri,"izond. penetrable; atravesable, franqueable"
zeharkako,"indirecto, -a; desviado, -a, oblicuo, -a // transversal, trasversal, atravesado, -a, puesto al/de través"
zeharkakotasun,iz. transversalidad
zeharkaldi,iz. travesía [viaje]
zeharkale,iz. travesía [calle]
zeharkatu,"atravesar, cruzar"
"zeharkatu, zeharka(tu), zeharkatzen","1  da/du ad. atravesar, poner al sesgo, cruzar // 2  da ad. ladearse, desviarse; descarriarse // 3  du ad. cruzar, atravesar; surcar"
zeharo,"1  adb. totalmente, absolutamente, del todo, completamente, enteramente, radicalmente // 2  adb. (zah.) exactamente, claramente"
zeharo argaldu,adelgazar completamente
zeharraldaketa,"iz. (G) traslado, trasplante [de plantas]"
zehatz,"1  izond. exacto, -a, preciso, -a; minucioso, -a, detallado, -a; concreto, -a // 2  adb. exactamente, con exactitud, con precisión, en/al detalle, detalladamente"
zehatz-mehatz,detalladamente
Zehatzago esanda…,Más exactamente...
zehatzezin,"indeterminado, -a; indefinible, imprecisable"
zehazgaitz,iz. (Fis.) imponderable [factor]
zehazki,"adb. detalladamente, en/al detalle, minuciosamente, exactamente, con exactitud, con precisión, con pelos y señales; concretamente, específicamente"
zehazkiro,"adb. detalladamente, en/al detalle, minuciosamente, exactamente, con exactitud, con pelos y señales; concretamente"
zehazkizun,"iz. detalle, pormenor"
zehazpen,iz. concreción; determinación; especificación
zehaztapen,1  iz. concreción; determinación; especificación // 2  iz. [xehetasuna] precisión; detalle
zehaztasun,"1  iz. exactitud, precisión // 2  iz. (Mat.) exactitud // 3  iz. detalle, pormenor"
zehazteke dago oraindik.,aún por determinar.
zehaztu,"determinado, -a, exacto, -a, preciso, -a"
"zehaztu, zehatz/zehaztu, zehazten","du ad. concretar, determinar, precisar, detallar, especificar, pormenorizar"
zehaztugabe,"1  izond. indeterminado, -a, inexacto, -a, impreciso, -a // 2  izond. (Hizkl.) indeterminado, -a; indefinido, -a"
zehazturik,detallado
zeiharmen,iz. cilindro de madera que recoge el lienzo en el telar
zein,"1  gald. (det./izord.) cuál, qué; cuáles, quiénes // 2  izord. (ondoan bere duela) cada cual, cada uno // 3  izord. (B/G) (lgart.) quién, quiénes // 4  adb. (harridurazko perpausetan; adizkia -(e)n atzizkiaz) cuán, qué // 5  junt. ya... ya..., bien... bien..., o; tanto... como...; unos... otros... // 6  mend. (mugatuan edo mugagabean; mendeko perpausaren adizkia bait- edo -(e)n markaz) el/la... cual, quien // 7 (perpaus nagusiaren hasieran huraren saileko erakuslea behar du) el/la... que"
zein baino zein... -ago,"a cual más, cada cual más/mejor"
zein ere,"cualquiera/quienquiera que, sea cual sea // por muy que, por mucho que"
zein eta zein?,(G) quiénes
zein ezkorra zaren!,¡qué pesimista eres!
zein... zein...,"ya... ya..., bien... bien..., o; tanto... como...; unos... otros..."
zeinadura,iz. (Erl.) signación
zeinaketa,iz. (Erl.) signación
"zeinek bera nolako, besteak uste halako",piensa el ladrón que todos son de su condición
zeinek esan,"(esaldi hanpatuetan) quién iba a decir (que), quién diría (que)"
zeintsu,"gald. más o menos cuál, qué; más o menos cuáles, quiénes"
zeinutegi,iz. (batez ere Ipar.) campanario
zeinuzain,"iz. (batez ere Ipar.) campanero, -a, que toca la campana"
zek(en),"tacaño, -a; duro, -a; insensible; severo, -a; inflexible"
zekenkeria,"cicatería, mezquindad, avaricia, tacañería [cualidad y acto]"
zekor,"1  iz. ternero, -a, becerro, -a // 2  iz. [arra] ternero, becerro"
zekorketa,"iz. becerrada, novillada"
zekorzain,"iz. novillero, -a [cuidador]"
zelanbait,"adb. (B) de algún modo, de cierta manera; de una u otra manera; en cierto modo"
zelebrekeria,"ocurrencia, humorada, dicho o hecho ingenioso/agudo"
zelomadun,"adj. (Zool.) celomado, -a"
zen,"izond. difunto, -a"
zenbaitetan,"algunas veces, a veces, de vez en cuando"
zenbaitzuk,"izord. algunos, -as; unos, -as"
zenbakaitz,1 izond. incontable // 2 izond. (Hizkl.) incontable
zenbaketa,iz. recuento; acción de contar
zenbaki erromatar,número romano
zenbakidun,"1 adj. numerado, -a // 2 iz. (Kir.) [jokalariaz] número"
zenbakikuntza,numeración
"zenbat buru, hainbat aburu",sobre gustos no hay nada escrito
"zenbat eta... -ago, hainbat/orduan eta... -ago","cuánto más..., tanto más..."
"zenbat... -ago, hainbat... -ago","cuanto más..., tanto más"
zenbatespen,iz. estimación
"zenbatetsi, zenbatets, zenbatesten",du ad. estimar
zenbatezin,"incontable, innumerable"
zenbatgarren,"gald. (ord.) (referido a una enumeración, relación, sucesión, etc.) ¿qué número?, ¿en qué lugar?, ¿en qué posición?"
zenbatsu,"gald. (batez ere Ipar.) ¿como cuántos, -as?, ¿cuántos, -as aproximadamente?"
zenbatzaile orokor,(Hizkl.) cuantificador general
zenbatzaile zehaztugabe,(Hizkl.) cuantificador indeterminado
zenbera,iz. (batez ere Z) requesón
zendu,"morirse, fallecer"
zentrifugagailu,iz. (Teknol.) centrifugadora; centrífuga
zentrokide,"izond. (Mat.) concéntrico, -a"
zentsu,"1 iz. (batez ere Heg.) censo, padrón // 2 iz. (batez ere Heg.) impuesto // 3 iz. (batez ere Heg.) (zah.) renta, tasa de interés"
zentzabide,"iz. correctivo, medio de corrección; castigo"
zentzadura,"1 iz. enmienda, corrección, mejora // 2 iz. correctivo, castigo"
zentzakaitz,"izond. difícil de enmendar, difícil de corregir; incorregible"
zentzaldi,iz. escarmiento
"zentzarazi, zentzaraz, zentzarazten","du ad. reprender, corregir, amonestar, hacer entrar en juicio"
zentzarazpen,iz. reprimenda; corrección; amonestación
zentzategi,iz. correccional
zentzu,"1  iz. sentido (común); juicio, cordura // 2  iz. [zuhurtasuna] sensatez, prudencia // 3  iz. [konortea] sentido, conocimiento // 4  iz. [esanahia] sentido, significado // 5  iz. (zah.) sexo"
zentzudun,"1  adj./iz. juicioso, -a, sensato, -a // 2  adj./iz. que tiene sentido"
zentzugabe,"1  izond. que no tiene sentido; absurdo, -a, disparatado, -a; descabellado, -a; irrazonable // 2  izond. insensato, -a, necio, -a; imprudente; falto, -a de juicio"
zentzugabekeria,"insensatez, disparate, desatino, despropósito // contrasentido, absurdo"
zentzugabeki,"adb. insensatamente, irreflexivamente, alocadamente"
zentzugabeko,"izlag. que no tiene sentido; absurdo, -a; disparatado, -a; descabellado, -a"
"zentzugabetu, zentzugabe(tu), zentzugabetzen","1  da/du ad. perder el sentido // 2  da/du ad. volver(se) insensato, -a"
zentzukide,"izond. sinónimo, -a"
zentzuko,"izlag. juicioso, -a, razonable"
zentzumen,iz. (Biol.) sentido
zentzun,"1  iz. (B) sentido (común); juicio, cordura // 2  iz. (B) [zuhurtasuna] sensatez, prudencia // 3  iz. (B) [konortea] sentido, conocimiento // 4  iz. (B) [esanahia] sentido, significado"
zentzuzko,"izlag. juicioso, -a, sensato, -a, razonable"
zepategi,iz. escorial
zepatsu,izond. materia con mucha escoria
zer berri? -zaharrak berri!:,¿qué novedades hay? -¡sin novedades!
zer bestela?,¿qué si no?
zer dugu berri?,¿qué hay de nuevo?
zer esanik (ere) ez (da/dago),ni que decir tiene
zer esanik ez,nada que decir
zer pentsatu eman,dar que pensar
zerbaiten bila,buscando algo
Zerbero,m. (Mit.) Cerbero
zerbeza,iz. (Heg.) (herr.) cerveza
zerbikal,izond. (Anat.) cervical
zerbitzatu,servir
zerbitzu egin,"prestar/hacer un servicio, servir"
zerbitzu-eginkizun; zerbitzu-betekizun,comisión de servicios
zerbitzuburu,"iz. jefe, -a de servicio"
zeregin,"quehacer, tarea, ocupación, función"
zeremoniatsu,"izond. ceremonial; ceremonioso, -a"
zeresan,"1  iz. murmuración, chisme // 2  iz. motivo/tema de conversación; que decir, que hablar"
zerga-bilketa,recaudación de impuestos
zergadun,adj./iz. contribuyente
zergalari,"iz. recaudador, -a de impuestos"
zergaldi,"iz. período impositivo, período tributario"
zergarik gabe(ko),1 libre de impuestos // 2 libre de gravamen
zergategi,iz. (oficina de) recaudación
zergati,"iz. porqué, causa, motivo"
zerikusi,"iz. relación, conexión; tener que ver (con)"
"Zernahi gisaz ere,","Sea como fuere,"
zero,iz. cero
zerra,1  iz. (Teknol.) sierra
zerradun,"1 adj. (Bot.) aserrado, -a // 2 adj. (Anat.) [muskulua] serrato"
zerradura,iz. (GN/Ipar.) cercado
zerrailu,iz. (Ipar.) cercado
zerraketa,iz. aserrado
zerrakin,"iz. serrín, aserrín"
zerraldo,"ataúd, féretro // camilla, parihuela, andas"
zerrategi,"1 iz. aserradero, serrería, aserrería // 2 iz. (Ipar.) cuarto oscuro"
zerratoki,"iz. aserradero, serrería, aserrería"
zerrenda,"1  iz. lista, relación // 3  iz. [lursaila] franja; longuera"
zerrendaburu,iz. cabeza de lista
zerrendaketa,"iz. relación, enumeración"
"zerrendaratu, zerrendara(tu), zerrendaratzen","du ad. alistar, poner en una lista"
"zerrendatu, zerrenda(tu), zerrendatzen","1  du ad. enumerar, enunciar sucesivamente // 2  du ad. (Inform.) listar"
zerrikeria,"[ekintza] marranería, marranada, cochinada, guarrada // [jokabidea] cerdada, canallada, jugada sucia, faena"
